GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GSQ001,GSQ002,GSQ003,GSQ004,GSQ005,GSQ006,GSQ007,GSQ008,GSQ009,GSQ010,GSQ011,GSQ012,GSQ013,GSQ014,GSQ015,GSQ016,GSQ017,GSQ018,GSQ019,GSQ020,GSQ021,GSQ022,GSQ023,GSQ024,GSQ025,GSQ026,GSQ027,GSQ028,GSS001,GSS002,GSS003,GSS004,GSS005,GSS006,GSS007,GSS008,GSS009,GSS010,GSS011,GSS012,GSS013,GSS014,GSS015,GSS016,GSS017,GSS018,GSS019,GSS020,GSS021,GSS022,GSS023,GSS024,GSS025,GSS026,GSS027,GSS028
"G2901050","2000","US","2","4","Missouri","29","Laclede","105",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1983551776","5551785","Laclede County","A","+37661192","-092624110","06",,,8216,3515,7004,5508,17,27,28,15,54,10,25,10,0,0,10,22,20,16,19,0,50,16,47,36,64,36,100,102,7901,293,6616,388,17,0,28,0,54,0,18,7,0,0,10,0,20,0,19,0,40,10,37,10,64,0,61,39
"G2901070","2000","US","2","4","Missouri","29","Lafayette","107",,,,,"0",,,,,,,,,,,,,"3760","99","N","9999","9999","9",,,,,,,,,"1629909909","24725921","Lafayette County","A","+39065505","-093802149","06",,,8525,3233,7443,5234,179,103,128,126,29,1,18,4,10,4,22,13,1,0,3,0,33,4,31,13,128,28,94,58,8208,283,7155,282,155,24,117,6,28,1,16,2,10,0,18,4,1,0,3,0,31,2,21,10,126,2,88,6
"G2901090","2000","US","2","4","Missouri","29","Lawrence","109",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1587858749","784697","Lawrence County","A","+37055340","-093810362","06",,,8720,3631,7401,5927,0,29,6,6,76,5,52,38,4,0,13,10,0,0,3,0,155,51,97,81,82,66,107,104,8261,459,7133,268,0,0,6,0,76,0,50,2,4,0,13,0,0,0,3,0,152,3,97,0,73,9,105,2
"G2901110","2000","US","2","4","Missouri","29","Lewis","111",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1307962688","15140208","Lewis County","A","+40085720","-091675261","06",,,2721,1029,2441,1616,43,33,56,67,4,0,7,6,0,20,7,0,0,0,0,0,0,11,0,5,32,13,20,0,2591,130,2331,110,37,6,46,10,4,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,32,0,20,0
"G2901130","2000","US","2","4","Missouri","29","Lincoln","113",,,,,"0",,,,,,,,,,,,,"7040","99","N","9999","9999","9",,,,,,,,,"1632962085","25702388","Lincoln County","A","+39032384","-090932197","06",,,10462,3171,8448,5418,170,120,117,121,27,21,45,22,11,0,3,14,0,0,0,0,72,12,29,14,88,34,111,51,10037,400,8010,438,165,5,108,9,27,0,31,14,11,0,3,0,0,0,0,0,60,12,19,10,47,29,82,29
"G2901150","2000","US","2","4","Missouri","29","Linn","115",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1606703893","2878291","Linn County","A","+39833088","-093086909","06",,,3392,1544,3009,2583,19,21,26,16,7,12,5,22,0,0,6,13,0,4,0,0,6,0,2,0,7,11,19,19,3313,72,2870,139,19,0,26,0,7,0,5,0,0,0,6,0,0,0,0,0,6,0,2,0,5,2,10,9
"G2901170","2000","US","2","4","Missouri","29","Livingston","117",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1384408740","10235894","Livingston County","A","+39780413","-093553509","06",,,3530,1481,3165,2843,26,6,47,236,16,16,7,0,0,0,2,8,0,0,5,0,0,2,0,5,21,11,27,47,3429,90,3042,123,19,7,47,0,16,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,21,0,27,0
"G2901190","2000","US","2","4","Missouri","29","McDonald","119",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1397328580","496335","McDonald County","A","+36621553","-094384328","06",,,5144,2100,4025,3314,5,4,3,1,118,76,120,68,7,2,32,0,0,0,0,11,271,63,114,96,160,105,203,92,4959,183,3851,172,5,0,3,0,99,19,118,2,4,3,28,4,0,0,0,0,241,30,112,2,146,5,191,12
"G2901210","2000","US","2","4","Missouri","29","Macon","121",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2081750779","22694686","Macon County","A","+39830285","-092564634","06",,,3929,1805,3633,2706,76,40,69,71,18,1,17,7,8,0,8,5,0,0,0,0,2,2,2,0,14,19,1,9,3782,145,3485,141,71,5,60,9,18,0,17,0,8,0,8,0,0,0,0,0,2,0,2,0,12,2,0,1
"G2901230","2000","US","2","4","Missouri","29","Madison","123",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1286528020","2253278","Madison County","A","+37503750","-090312535","06",,,2692,1538,2403,2408,0,7,1,8,7,3,11,0,20,7,13,16,0,0,0,0,13,0,0,7,32,33,22,20,2475,211,2264,139,0,0,1,0,5,2,8,3,20,0,13,0,0,0,0,0,13,0,0,0,32,0,21,1
"G2901250","2000","US","2","4","Missouri","29","Maries","125",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1366808854","5816347","Maries County","A","+38148173","-091899426","06",,,2298,1003,1862,1552,12,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,42,18,46,29,2202,86,1794,68,12,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,42,0,46,0
"G2901270","2000","US","2","4","Missouri","29","Marion","127",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1134607993","15468000","Marion County","A","+39770045","-091507631","06",,,6821,2810,6298,4759,202,168,290,221,8,6,11,3,0,0,13,6,0,0,0,9,17,0,22,22,79,40,60,47,6361,453,5935,363,167,35,217,73,8,0,11,0,0,0,13,0,0,0,0,0,17,0,22,0,79,0,54,6
"G2901290","2000","US","2","4","Missouri","29","Mercer","129",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1176310082","2593970","Mercer County","A","+40428383","-093577593","06",,,1006,450,814,734,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,1,0,0,0,2,0,1,5,968,38,782,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
"G2901310","2000","US","2","4","Missouri","29","Miller","131",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1533933921","19904916","Miller County","A","+38238974","-092481091","06",,,6021,2525,5281,3853,8,29,4,9,28,9,40,9,4,23,14,16,9,0,6,0,10,1,12,0,75,28,53,38,5683,317,4985,296,7,1,4,0,27,1,40,0,4,0,14,0,9,0,6,0,10,0,12,0,75,0,50,3
"G2901330","2000","US","2","4","Missouri","29","Mississippi","133",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1070070578","40790949","Mississippi County","A","+36843567","-089332848","06",,,2537,1334,2279,2249,444,282,584,507,8,4,0,22,26,11,8,0,0,0,0,0,2,0,0,0,16,5,14,23,2337,199,2194,85,333,111,465,119,8,0,0,0,26,0,8,0,0,0,0,0,2,0,0,0,8,8,14,0
"G2901350","2000","US","2","4","Missouri","29","Moniteau","135",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1078778015","6031716","Moniteau County","A","+38635825","-092604192","06",,,3664,1776,3118,2065,24,455,8,5,29,25,5,0,0,37,10,7,0,1,4,0,21,43,23,23,29,32,29,7,3533,128,3042,74,24,0,8,0,29,0,5,0,0,0,10,0,0,0,0,4,15,6,23,0,29,0,29,0
"G2901370","2000","US","2","4","Missouri","29","Monroe","137",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1673085704","62791636","Monroe County","A","+39511236","-091990523","06",,,2371,964,1958,1577,59,63,61,80,10,4,14,13,5,5,9,5,0,0,0,0,0,0,2,0,2,4,0,8,2227,140,1910,48,53,6,61,0,5,5,14,0,5,0,7,2,0,0,0,0,0,0,2,0,2,0,0,0
"G2901390","2000","US","2","4","Missouri","29","Montgomery","139",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1392020046","7461478","Montgomery County","A","+38936879","-091465956","06",,,3013,1405,2624,2051,48,33,42,35,1,10,10,0,37,17,33,9,0,0,0,0,11,0,9,0,31,2,22,20,2851,161,2444,180,38,10,38,4,1,0,10,0,37,0,28,5,0,0,0,0,10,1,9,0,31,0,22,0
"G2901410","2000","US","2","4","Missouri","29","Morgan","141",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1547290919","42683952","Morgan County","A","+38364764","-092847468","06",,,4505,2769,3896,3648,14,24,24,18,16,14,16,31,8,0,8,4,8,0,0,0,3,0,2,2,95,19,27,79,4292,213,3703,187,13,1,24,0,10,6,13,3,8,0,8,0,8,0,0,0,3,0,2,0,93,2,25,2
"G2901430","2000","US","2","4","Missouri","29","New Madrid","143",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1756039541","51815220","New Madrid County","A","+36588288","-089677079","06",,,4138,2014,3471,3336,421,427,567,639,7,0,0,15,0,8,0,4,0,0,0,0,4,10,4,22,23,16,25,25,3940,198,3312,159,338,80,499,68,7,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,23,0,13,12
"G2901450","2000","US","2","4","Missouri","29","Newton","145",,,,,"0",,,,,,,,,,,,,"3710","99","N","9999","9999","9",,,,,,,,,"1622411544","631006","Newton County","A","+36904767","-094367818","06",,,13311,4833,11184,8600,102,38,35,15,285,119,229,161,30,19,53,38,68,11,18,23,187,28,93,48,318,153,219,190,12807,489,10650,534,79,23,29,6,257,28,211,18,28,2,37,16,68,0,10,8,173,6,73,20,288,30,205,14
"G2901470","2000","US","2","4","Missouri","29","Nodaway","147",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2270434775","2938804","Nodaway County","A","+40359654","-094877899","06",,,5980,2571,5529,3577,71,184,24,25,28,10,2,4,35,62,28,60,0,0,0,0,0,8,4,0,41,22,22,5,5635,338,5252,277,53,18,16,8,26,2,2,0,26,9,28,0,0,0,0,0,0,0,0,4,39,0,22,0
"G2901490","2000","US","2","4","Missouri","29","Oregon","149",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2049724380","473825","Oregon County","A","+36636805","-091427323","06",,,2245,1469,1704,2336,4,0,3,0,42,33,35,42,3,0,0,5,2,0,12,0,0,0,0,3,71,49,37,74,2082,163,1595,109,0,4,3,0,42,0,29,6,3,0,0,0,2,0,8,4,0,0,0,0,58,13,34,3
"G2901510","2000","US","2","4","Missouri","29","Osage","151",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1569810055","18905430","Osage County","A","+38464962","-091859336","06",,,3636,1375,3102,1767,2,4,0,0,16,4,12,13,7,5,0,2,0,0,0,0,0,0,3,0,18,9,15,9,3527,107,3026,74,2,0,0,0,11,5,12,0,7,0,0,0,0,0,0,0,0,0,3,0,18,0,14,1
"G2901530","2000","US","2","4","Missouri","29","Ozark","153",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1922154443","33462813","Ozark County","A","+36631583","-092454849","06",,,2096,1567,1887,1968,0,0,5,0,12,9,15,5,0,2,0,6,0,0,4,3,16,8,6,7,36,32,23,36,1967,127,1776,111,0,0,5,0,12,0,15,0,0,0,0,0,0,0,4,0,16,0,6,0,31,5,23,0
"G2901550","2000","US","2","4","Missouri","29","Pemiscot","155",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1277066344","50062733","Pemiscot County","A","+36193331","-089767306","06",,,3450,1826,2921,3051,574,728,924,1058,8,6,5,6,24,3,6,7,0,0,0,0,3,14,0,14,16,4,14,26,3217,233,2716,205,470,104,787,137,6,2,5,0,24,0,6,0,0,0,0,0,3,0,0,0,14,2,14,0
"G2901570","2000","US","2","4","Missouri","29","Perry","157",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1229383442","24887043","Perry County","A","+37709917","-089837773","06",,,4965,1805,4177,2777,2,12,2,9,19,0,11,8,34,6,10,19,0,8,0,0,19,0,2,6,30,8,36,8,4829,124,4037,140,0,2,0,2,19,0,11,0,27,7,10,0,0,0,0,0,13,6,2,0,30,0,36,0
"G2901590","2000","US","2","4","Missouri","29","Pettis","159",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1773687006","3934038","Pettis County","A","+38710464","-093264073","06",,,9848,3620,8342,6410,289,113,244,194,39,0,26,11,43,18,28,22,1,0,5,2,295,36,122,153,154,29,102,92,9264,427,7893,421,245,26,238,6,32,0,26,0,43,0,25,3,1,0,5,0,249,46,77,45,141,5,94,8
"G2901610","2000","US","2","4","Missouri","29","Phelps","161",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1742678646","3704611","Phelps County","A","+37922046","-091773706","06",,,9638,5221,8058,6546,164,88,154,70,92,55,47,48,276,157,147,137,6,0,12,19,56,4,33,39,162,107,130,87,8820,720,7649,399,126,22,123,18,77,15,35,12,266,10,147,0,6,0,12,0,56,0,33,0,156,6,110,20
"G2901630","2000","US","2","4","Missouri","29","Pike","163",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1742604079","31043265","Pike County","A","+39360621","-091145704","06",,,4207,2529,3352,2707,150,959,127,165,6,18,0,5,6,73,12,20,0,0,0,0,128,3,0,0,50,105,17,2,4002,205,3211,141,126,24,111,16,6,0,0,0,6,0,12,0,0,0,0,0,109,0,0,0,50,0,17,0
"G2901650","2000","US","2","4","Missouri","29","Platte","165",,,,,"0",,,,,,,,,,,,,"3760","99","N","9999","9999","9",,,,,,,,,"1088655061","17850300","Platte County","A","+39315400","-094729377","06",,,20702,4765,18433,8371,698,179,655,266,153,19,109,46,318,89,267,163,17,0,5,0,292,53,223,57,362,103,342,120,20087,509,17911,509,621,26,642,7,136,11,102,7,304,2,259,8,17,0,5,0,292,0,213,10,352,5,335,7
"G2901670","2000","US","2","4","Missouri","29","Polk","167",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1650349677","13624303","Polk County","A","+37614444","-093414173","06",,,6512,3229,5760,4943,24,13,30,2,20,13,55,25,19,40,22,27,0,0,0,0,7,2,37,32,30,34,33,38,6230,272,5483,277,8,16,30,0,20,0,40,15,19,0,20,2,0,0,0,0,5,0,37,0,23,0,33,0
"G2901690","2000","US","2","4","Missouri","29","Pulaski","169",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1416774891","11359773","Pulaski County","A","+37846470","-092198851","06",,,10718,2559,6573,4982,1720,261,1113,314,169,18,87,64,203,11,322,235,44,7,15,22,383,55,229,62,354,97,322,86,5621,266,5335,406,496,53,523,75,41,40,72,0,58,2,262,20,25,5,6,0,64,6,116,37,138,10,193,28
"G2901710","2000","US","2","4","Missouri","29","Putnam","171",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1341346201","4554188","Putnam County","A","+40474568","-093006905","06",,,1287,686,972,1130,0,0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,7,21,0,1245,42,908,64,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,21,0
"G2901730","2000","US","2","4","Missouri","29","Ralls","173",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1219879778","33200118","Ralls County","A","+39535247","-091497480","06",,,2781,894,2274,1422,11,12,28,19,0,8,2,0,2,8,2,5,0,0,0,0,2,0,8,0,16,4,16,2,2588,193,2219,55,7,4,26,2,0,0,2,0,2,0,2,0,0,0,0,0,2,0,8,0,16,0,16,0
"G2901750","2000","US","2","4","Missouri","29","Randolph","175",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1249200593","13808406","Randolph County","A","+39427644","-092480268","06",,,5542,3252,5165,3631,141,816,175,178,13,49,15,22,23,15,35,22,0,0,0,7,20,18,5,20,60,159,52,20,5297,239,4924,239,136,5,152,23,13,0,15,0,23,0,35,0,0,0,0,0,16,4,5,0,60,0,48,4
"G2901770","2000","US","2","4","Missouri","29","Ray","177",,,,,"0",,,,,,,,,,,,,"3760","99","N","9999","9999","9",,,,,,,,,"1474908728","10641357","Ray County","A","+39321065","-094023249","06",,,6279,2177,5038,3712,55,47,42,77,43,4,13,4,3,0,9,3,6,0,0,0,30,23,14,9,60,19,40,19,5966,298,4713,325,53,2,40,2,43,0,13,0,3,0,9,0,0,0,0,0,30,0,12,2,58,2,34,6
"G2901790","2000","US","2","4","Missouri","29","Reynolds","179",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2100993071","8323460","Reynolds County","A","+37365801","-090977822","06",,,1496,1044,1104,1421,2,11,0,0,29,40,22,26,2,0,3,4,0,0,0,0,2,0,0,3,36,20,28,20,1392,104,953,151,2,0,0,0,21,8,21,1,2,0,3,0,0,0,0,0,2,0,0,0,27,9,23,5
"G2901810","2000","US","2","4","Missouri","29","Ripley","181",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1630308640","5689704","Ripley County","A","+36617310","-090809759","06",,,2824,2187,2457,2819,3,6,0,0,26,39,15,25,9,15,21,6,7,0,5,0,2,0,2,0,23,6,9,27,2591,233,2244,213,3,0,0,0,26,0,10,5,9,0,21,0,7,0,5,0,2,0,2,0,19,4,9,0
"G2901830","2000","US","2","4","Missouri","29","St Charles","183",,,,,"0",,,,,,,,,,,,,"7040","99","N","9999","9999","9",,,,,,,,,"1451484650","82690700","St. Charles County","A","+38784300","-090651859","06",,,79868,17663,69770,33354,1939,355,1654,626,263,108,181,113,597,124,668,417,19,30,68,0,302,65,214,85,770,156,659,411,77146,2612,66962,2735,1722,217,1522,132,222,30,140,41,577,20,641,27,19,0,58,0,258,44,206,8,743,27,620,39
"G2901850","2000","US","2","4","Missouri","29","St Clair","185",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1752530410","65390605","St. Clair County","A","+38051170","-093779268","06",,,2131,1524,1891,1941,5,2,0,2,28,15,6,17,13,7,0,7,0,0,0,0,7,3,11,0,13,9,22,33,1976,151,1798,93,0,0,0,0,14,14,6,0,13,0,0,0,0,0,0,0,7,0,11,0,13,0,22,0
"G2901860","2000","US","2","4","Missouri","29","Ste Genevieve","186",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1301180929","16958205","Ste. Genevieve County","A","+37907931","-090172602","06",,,4695,2041,3956,2706,19,97,21,11,0,4,10,2,7,0,0,0,0,0,0,0,18,9,0,7,32,6,34,6,4530,165,3836,120,19,0,21,0,0,0,10,0,7,0,0,0,0,0,0,0,18,0,0,0,32,0,34,0
"G2901870","2000","US","2","4","Missouri","29","St Francois","187",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1164106452","7609408","St. Francois County","A","+37839741","-090505677","06",,,12502,8337,11107,10129,57,876,70,67,29,65,9,34,37,46,59,56,0,2,0,0,33,23,20,17,100,128,70,123,11453,1005,10387,720,57,0,51,19,29,0,9,0,37,0,59,0,0,0,0,0,26,7,20,0,67,33,61,9
"G2901890","2000","US","2","4","Missouri","29","St Louis","189",,,,,"0",,,,,,,,,,,,,"7040","99","N","9999","9999","9",,,,,,,,,"1315210013","41151542","St. Louis County","A","+38654152","-090378480","06",,,220380,71869,196376,135040,39795,18432,52557,25387,536,179,541,245,6453,1525,5202,3690,91,62,138,42,1176,378,1078,520,3362,713,2670,1472,212324,7714,189418,6843,35714,3948,48143,4308,511,25,500,41,6305,148,4883,319,78,13,118,20,1064,98,829,249,2976,378,2387,279
"G2901950","2000","US","2","4","Missouri","29","Saline","195",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1956864345","23403673","Saline County","A","+39123835","-093204459","06",,,5772,2463,5181,3633,280,178,228,178,38,11,12,13,31,9,41,14,11,0,8,0,102,30,59,45,61,34,106,81,5503,247,4961,220,233,32,212,16,38,0,12,0,31,0,41,0,11,0,8,0,85,17,59,0,54,7,103,3
"G2901970","2000","US","2","4","Missouri","29","Schuyler","197",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"797375479","746110","Schuyler County","A","+40467327","-092527046","06",,,1020,520,990,718,0,0,0,0,2,2,0,9,0,0,2,0,0,0,0,0,3,0,1,0,10,7,1,5,943,77,969,21,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,10,0,1,0
"G2901990","2000","US","2","4","Missouri","29","Scotland","199",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1135619670","2034296","Scotland County","A","+40438738","-092146612","06",,,1296,460,1111,827,0,0,0,0,0,0,0,3,0,0,4,4,0,0,3,0,0,0,4,0,5,0,3,0,1226,70,1070,41,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,5,0,3,0
"G2902010","2000","US","2","4","Missouri","29","Scott","201",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1090411521","13016370","Scott County","A","+37042732","-089578552","06",,,9274,3645,8395,6224,680,421,875,624,31,15,5,9,28,2,28,19,0,0,0,0,20,13,36,10,47,38,53,60,8724,536,7949,446,546,134,779,91,28,3,5,0,18,10,28,0,0,0,0,0,18,2,29,7,43,4,53,0
"G2902030","2000","US","2","4","Missouri","29","Shannon","203",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2599912726","397876","Shannon County","A","+37125329","-091398422","06",,,1777,1184,1496,1701,4,0,3,0,33,20,19,38,0,0,2,2,7,0,2,0,0,0,1,3,19,28,15,35,1676,101,1380,116,4,0,3,0,23,10,19,0,0,0,2,0,7,0,2,0,0,0,1,0,19,0,15,0
"G2902050","2000","US","2","4","Missouri","29","Shelby","205",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1297415094","3871228","Shelby County","A","+39774758","-092085447","06",,,1790,686,1505,1257,12,7,2,20,3,0,4,1,3,0,4,0,0,0,0,0,2,0,2,2,4,4,5,2,1698,92,1444,61,9,3,2,0,3,0,4,0,0,3,4,0,0,0,0,0,2,0,2,0,4,0,5,0
"G2902070","2000","US","2","4","Missouri","29","Stoddard","207",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2142239844","4708302","Stoddard County","A","+36847028","-089958709","06",,,7329,3583,6229,5896,67,47,51,43,12,4,4,30,6,14,21,7,13,0,0,5,10,7,20,19,62,56,46,72,6983,336,5763,466,55,12,49,2,12,0,4,0,6,0,21,0,13,0,0,0,3,7,14,6,62,0,38,8
"G2902090","2000","US","2","4","Missouri","29","Stone","209",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1199745263","123495506","Stone County","A","+36714982","-093457028","06",,,6833,4157,5928,5846,3,4,2,0,27,37,48,18,23,16,26,4,0,3,0,0,19,5,12,6,79,51,83,94,6271,548,5266,662,3,0,2,0,25,2,39,9,12,11,26,0,0,0,0,0,19,0,12,0,68,11,73,10
"G2902110","2000","US","2","4","Missouri","29","Sullivan","211",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1685949286","1244196","Sullivan County","A","+40209880","-093133984","06",,,1796,832,1512,1215,3,0,0,4,11,5,2,5,0,0,0,5,0,2,4,0,90,19,34,32,8,0,9,2,1703,89,1430,82,0,3,0,0,11,0,0,2,0,0,0,0,0,0,4,0,87,3,33,1,8,0,9,0
"G2902130","2000","US","2","4","Missouri","29","Taney","213",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1637793873","49522782","Taney County","A","+36650639","-093165123","06",,,10368,4338,9792,6220,30,11,14,37,101,2,79,26,52,17,113,42,6,0,13,0,122,12,16,42,144,58,91,116,9527,833,8600,1192,15,15,14,0,101,0,62,17,52,0,105,8,0,0,7,6,122,0,16,0,128,16,68,23
"G2902150","2000","US","2","4","Missouri","29","Texas","215",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3052393520","1815685","Texas County","A","+37294746","-091971220","06",,,5110,3121,4383,4770,24,9,0,22,58,21,23,55,5,4,15,7,0,0,0,0,20,0,2,6,109,75,109,86,4736,279,4057,307,24,0,0,0,48,10,19,4,5,0,15,0,0,0,0,0,14,6,2,0,100,9,90,19
"G2902170","2000","US","2","4","Missouri","29","Vernon","217",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2159928871","7999080","Vernon County","A","+37849768","-094348557","06",,,4935,2327,4472,3615,17,13,9,8,52,14,35,8,14,2,29,17,10,0,1,0,0,14,12,5,31,21,35,30,4701,229,4294,178,17,0,9,0,52,0,24,11,14,0,29,0,10,0,1,0,0,0,12,0,27,4,35,0
"G2902190","2000","US","2","4","Missouri","29","Warren","219",,,,,"0",,,,,,,,,,,,,"7040","99","N","9999","9999","9",,,,,,,,,"1117098314","16640801","Warren County","A","+38765482","-091136528","06",,,6653,2233,5607,3459,139,77,113,84,16,5,5,49,6,0,5,0,0,0,0,0,40,3,18,10,68,9,51,66,6422,231,5331,276,132,7,92,21,16,0,3,2,6,0,5,0,0,0,0,0,40,0,18,0,58,10,47,4
"G2902210","2000","US","2","4","Missouri","29","Washington","221",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1967340061","7424395","Washington County","A","+37956596","-090830720","06",,,5003,3605,4181,4264,9,478,32,25,25,10,50,26,29,0,16,25,0,0,0,0,20,0,0,0,48,25,46,40,4614,384,3873,308,3,6,19,13,25,0,43,7,29,0,16,0,0,0,0,0,20,0,0,0,39,9,40,6
"G2902230","2000","US","2","4","Missouri","29","Wayne","223",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1971069669","33811008","Wayne County","A","+37113637","-090492489","06",,,2780,2233,2204,3128,0,5,0,5,8,18,18,29,5,0,0,8,0,0,0,0,0,0,0,7,44,25,62,23,2526,254,2017,187,0,0,0,0,8,0,18,0,2,3,0,0,0,0,0,0,0,0,0,0,23,21,53,9
"G2902250","2000","US","2","4","Missouri","29","Webster","225",,,,,"0",,,,,,,,,,,,,"7920","99","N","9999","9999","9",,,,,,,,,"1536680599","958466","Webster County","A","+37266991","-092895017","06",,,7726,3190,6178,5053,10,286,0,4,41,16,38,38,9,10,16,19,0,0,0,0,27,13,22,16,118,105,78,44,7463,263,5913,265,10,0,0,0,35,6,17,21,9,0,16,0,0,0,0,0,27,0,22,0,110,8,74,4
